Country,Year,Carbon_Intensity_of_Electricity,CO2_Intensity,Coal_Production_Volume,Energy_Intensity,Share_of_Renewables_in_Electricity_Production,Gas_Flaring_Volume,Total_Methane_Emissions,Natural_Gas_Production_Volume,Oil_Production_Volume,CO2_emissions,Population_Size,Surface_Area,GDP,Fossil_Fuel_Consumption_per_Capita,Urban_Population,Electricity_Production,Unsafe_sanitation,Phosphorus_Surplus,Adjusted_emissions_growth_rate_for_nitrous_oxides,Adjusted_emissions_growth_rate_for_carbon_dioxide__country_specific_targets,GHG_growth_rate_adjusted_by_per_capita_emissions,Regional_Marine_Trophic_Index,Ozone_exposure,Adjusted_emissions_growth_rate_for_sulfur_dioxide,Fish_Stock_Status,Species_Protection_Index,Net_carbon_fluxes_due_to_land_cover_change,NO2_exposure,Anthropogenic_PM2_5_exposure,Red_List_Index,Adjusted_emissions_growth_rate_for_black_carbon,Bottom_Trawling_in_Global_Ocean,Bottom_Trawling_in_EEZ,Adjusted_emissions_growth_rate_for_carbon_dioxide,Relative_Crop_Yield,Adjusted_emissions_growth_rate_for_nitrous_oxide,Sustainable_Nitrogen_Management_Index,Lead_exposure,GHG_growth_rate_adjusted_by_emissions_intensity,Fish_Catch_Discarded,Unsafe_drinking_water,Household_solid_fuels,Adjusted_emissions_growth_rate_for_methane,Terrestrial_Biome_Protection,Adjusted_emissions_growth_rate_for_F-gases
Malaysia,2012,1.247205575,-0.560396561,1.409783174,-0.299167889,-0.380098228,0.305939467,-0.212276878,0.269984983,-1.238670327,0.296610057,0.470320614,0.623744668,0.85405673,0.678956283,0.456275755,0.486242949,-0.49775979,-1.043540057,0.747974523,0.293040301,1.257263721,1.650101914,0.248942086,1.60090223,1.01730929,0.501631661,-0.133806225,0.41420473,0.16978252,-0.398569541,-1.492910271,-0.765736764,-0.821843377,-1.104488701,0.39168842,-0.108394163,-0.621617972,-0.74952129,1.083688256,-0.556126519,0.409406532,-0.556342083,-1.141430739,0.147837848,-0.647901794
Malaysia,2013,0.658094677,0.267380548,1.35227476,-0.302663758,-0.043310987,1.032708255,0.357338398,0.617131277,-1.93092605,0.737707523,0.624171055,-1.508174501,0.94499053,0.946275786,0.613908396,0.615334873,-0.733603924,-0.128729169,0.785603181,0.11822819,0.904569525,1.342623817,0.722192701,1.390982615,1.19336231,0.810859474,0.13631,0.216217349,0.464515744,-0.555300133,-1.252012035,-0.790275669,-0.852284226,-0.787655343,0.032100623,-0.432454207,-0.691173363,-1.012316041,0.879202676,-0.616693915,0.506462552,-0.689961193,-1.405487701,0.601959619,-0.663019646
Malaysia,2014,0.526712558,-0.198155095,1.083239863,-0.737457995,0.081348138,1.816736489,0.485517544,0.574022436,-1.378075714,1.058707512,0.777067457,-1.508174501,1.09725034,0.84437297,0.772008338,0.839916323,-0.796809274,0.340201287,1.053843969,-0.157790931,0.516542756,0.80628486,1.152424608,1.102833479,1.35752557,1.023864803,0.756294283,0.003040323,0.826740992,-0.743467966,-0.186423272,-0.672318678,-0.79217629,-0.282049914,1.909938724,-0.519510729,-0.661788611,-1.079427211,0.638095836,-0.423851204,0.889626084,-0.786656825,-1.436317078,1.016858013,-0.665769393
Malaysia,2015,0.769145354,-1.04916978,1.05195215,-1.026665943,0.149806827,2.33139118,0.66145564,1.059910557,-0.155996318,1.05598925,0.926956191,-1.777302911,0.719318638,0.829787383,0.928883148,0.958584302,-0.944899333,0.083444883,0.822771392,-0.093386469,0.651207373,0.376460315,1.077115913,0.868505344,0.995494189,1.151339035,1.124619462,-0.14499491,2.372839593,-0.917511822,-0.253126626,-0.712143581,-0.855818598,-0.393571559,1.573522043,-0.659084173,-1.042624662,-0.771245185,0.774869331,-0.369206986,1.232008614,-0.854731832,-1.300100757,1.308616519,-0.652940101
Malaysia,2016,0.06729602,-1.397602233,0.848650863,-0.967423919,1.114818065,1.356795182,0.81661611,1.044255131,0.413352279,1.041657008,1.075292465,0.164643263,0.71828916,1.091447955,1.085600149,1.105090684,-1.174985969,0.591380154,0.27321305,0.145830103,0.955431434,-0.16243806,-0.231774318,0.458833048,0.563124441,1.159563178,1.288082355,-0.319158052,-0.577151649,-1.144406691,-0.776113623,-0.673430471,-0.804484508,-0.843031719,-0.604533308,-0.913588578,-0.823811741,-0.971945381,1.048927938,-0.422581952,1.143034634,-0.952846485,-1.130365218,1.32301359,-0.635901778
Malaysia,2017,-0.945277605,-1.636383525,8.15E-12,-1.325326766,2.195111105,1.044786307,0.748947677,1.344573991,0.184236609,0.835564194,1.220971501,-0.320843281,0.902092178,0.912662937,1.240321063,1.329630328,-1.220827644,1.268974987,-0.053938712,0.403447949,1.31875757,-0.639233827,-1.612883462,0.416459947,0.475529019,1.159563178,1.592554376,-0.556120756,-1.164710193,-1.277901062,-0.715474844,-0.599290457,-0.758573523,-1.319890262,1.245186558,-1.154418124,-1.051220966,-1.060929513,1.389176229,-0.279834613,1.336706512,-1.035942421,-0.997581502,1.32301359,-0.672031521
Malaysia,2018,-0.601662098,-1.418360345,8.15E-12,-1.564808672,1.976124557,0.012921156,1.061431749,0.984300041,0.018375402,1.250467708,1.358247024,-0.832714963,1.310589084,0.961736622,1.389181475,1.436399948,-1.414753849,1.044564502,-0.323818144,0.348244125,1.049186517,-0.744154322,0.780725091,0.266678327,0.768639246,1.159563178,1.702544497,-0.852074291,-0.613997253,-1.46925818,-0.869340723,-0.609537299,-0.770574097,-1.212562764,0.563328179,-1.393290985,-1.360721136,-1.219369418,1.24591009,-0.155795612,1.117817091,-1.12143576,-0.695291753,1.32301359,-0.701302111
Malaysia,2019,-0.744385444,-1.233867612,8.15E-12,-1.704292446,1.839918064,-0.107892124,1.251881703,1.125935517,-0.987443051,1.469410143,1.489455343,-2.326113786,1.376362439,1.095551099,1.533591161,1.527991462,-1.541898488,-0.03713615,-1.061808108,0.440250499,1.151911234,-0.616258053,1.040610837,-0.131367352,0.783495841,1.159563178,1.711754547,-1.167354207,1.046996982,-1.617787753,-1.274091856,-0.446646506,-0.70752551,-1.376738626,0.491526496,-2.775767657,-1.780818051,-1.455844579,1.367894617,-0.498968684,1.051871077,-1.189727862,-0.489238884,1.32301359,-0.712578895
Mexico,2000,-1.256252862,0.854120494,-0.706435765,0.919561701,2.301323868,-0.374879899,-1.718458405,-1.416753211,0.664238507,-1.923058835,-1.570128619,0,-1.594405887,-1.471884469,-1.602412339,-1.536244573,2.098431466,-0.287057343,0.5205204,-0.344788226,-0.848091902,0.721212859,2.18979341,1.271755352,-0.406448101,-2.2404109,1.584219899,1.469809998,0.881062047,1.645132622,0.469110924,-0.346181436,-0.314357628,0.346615744,-1.821904526,2.53255383,1.590908848,1.649607316,-0.849820725,0.780250321,1.985900405,1.698199423,1.468502776,-2.207570075,-0.119643187
Mexico,2001,0.130939651,1.146053672,-1.631597241,0.694866262,0.693171543,-0.775977572,-1.916018002,-1.449429823,0.852702816,-1.933344222,-1.416667291,0,-1.352605139,-1.891726972,-1.434265648,-1.371162075,1.758092338,-0.154652742,0.615386251,-0.625946008,-0.968153812,0.81582629,1.533164134,0.997765913,-0.507597643,-2.149719861,1.331216175,1.095873788,0.640353942,1.441313099,0.334460972,-1.131978884,-1.065658796,0.621663621,-1.484754543,2.040726213,1.621363644,1.262872017,-0.989064326,-0.222994547,1.685323768,1.451067546,1.316003336,-2.066101023,-0.005088408
Mexico,2002,0.84393387,1.034487223,-2.201131598,0.760947134,-0.522689917,-1.191686976,-1.759252104,-1.368821582,0.919099646,-1.722640711,-1.265398267,0,-1.276299166,-1.393823067,-1.26516542,-1.28757967,1.453847079,0.125378157,0.635379639,-0.744328231,-0.865355556,0.91026823,1.070101675,0.567301743,-0.658147679,-1.398524271,1.166009284,0.645320907,0.679400496,1.276753894,0.266185025,-1.543132407,-1.530689725,0.747028216,-1.500728916,1.383597324,1.526751913,1.218789172,-0.916134381,-0.552089435,1.427182868,1.34296611,0.910167939,-1.115763431,-0.227012104
Mexico,2003,2.098167335,1.375933532,-1.445924305,0.596404272,-1.882768105,-1.070071319,-1.098708491,-1.21603275,1.271849425,-1.173400943,-1.111936939,0,-1.488221665,-1.385866166,-1.096215059,-1.339451154,1.168091738,0.182550125,0.716634567,-1.04028379,-0.975291797,0.958293908,0.799953113,0.1940531,-0.68639368,-1.003248232,1.022506007,0.200298234,2.117729394,1.084628933,0.244706112,0.588726773,0.748602732,1.037770667,-1.167149901,0.710614767,1.278829289,1.091604078,-1.016476555,0.875287719,1.190418689,1.195167169,0.747463478,-0.890436572,-0.23999566
Mexico,2004,0.882027056,0.969803994,-0.365139019,0.69751874,-0.835616313,-1.456718025,-1.166116482,-0.915771837,1.334470394,-0.896870842,-0.955187154,0,-1.226105691,-0.652911692,-0.92602908,-0.916676335,0.838102411,0.296380632,0.898802496,-1.321441572,-0.998113622,0.932223172,0.623788224,-0.141170489,-0.456321985,-0.544659581,0.852720602,-0.148521491,-0.000961324,0.910045817,0.309570047,-0.015712224,-0.014774702,1.320374609,-0.775189942,0.206624947,0.823807508,0.499375926,-1.002865126,0.603563066,0.883196945,0.986274035,0.403861835,-0.704050523,-0.572050091
Mexico,2005,1.024495541,1.121247136,-0.221173545,1.435633476,-0.456290844,-1.291760809,-0.801099142,0.084556161,1.213776381,-0.365263347,-0.790764302,0,-0.754197838,0.338768953,-0.756978115,-0.664361412,0.636798694,0.528692719,0.847896185,-1.26225046,-0.936873497,0.925996956,0.598212958,-0.985142006,-0.520467426,-0.341032531,0.681531083,-0.3065249,1.750809379,0.723768138,0.318888059,0.10809206,0.075466265,1.26397465,-0.586360357,0.051962558,0.545394122,0.477199407,-0.927260183,0.468107856,0.728165532,0.816624123,0.032723619,-0.63599307,-0.896811941
Mexico,2006,0.348454994,0.817740925,0.293590628,0.840325873,-0.254218477,-1.050872896,-0.091538928,0.653088231,1.079659518,0.108157921,-0.620860688,0,-0.269060314,0.726751106,-0.591837402,-0.537395046,0.339437263,0.601630016,0.798050348,-1.143868236,-0.821983612,0.895359251,0.752254428,-2.362213387,-0.509960189,-0.209273851,0.55071093,-0.188473226,0.340509033,0.589280666,0.434506439,0.069579306,-0.039418914,1.145192696,-0.491466091,-0.211807171,0.231739901,0.130785304,-0.770664774,0.494765338,0.427337127,0.552999737,-0.063186458,-0.505283425,-0.174641923
Mexico,2007,0.902490362,0.448772791,0.688832354,0.424761444,-0.934701283,-0.55792548,0.22579829,0.434257535,0.729132707,0.367349903,-0.444380161,0,0.114005584,0.649726612,-0.428673101,-0.37016187,0.127930475,0.223171519,0.762660245,-1.010688235,-0.79208333,0.836330738,0.314238359,-2.472139369,-0.613067094,-0.180184272,0.319633658,0.163577101,0.504225236,0.403002987,0.676948489,0.177770214,0.157805764,1.013964076,-0.086224156,-0.240980558,-0.016541259,0.150647795,-0.729004516,0.368155663,0.210949364,0.308712909,0.260753799,-0.366883719,0.652712364
Mexico,2008,-1.507308579,0.250616331,0.406940243,0.670826718,1.300943323,0.284960306,0.765397818,0.485339337,0.207956897,0.438759665,-0.263515024,0,0.397923265,0.519227704,-0.267857165,-0.296365919,-0.108466437,-0.374370687,0.761301387,-0.892306011,-0.799916626,0.738692863,0.157050265,-0.655491788,-0.441791193,0.16717952,0.007401238,0.58531122,-0.190504102,0.25932693,0.968865323,-0.895217247,-0.808842816,0.885379127,0.285315216,-0.205477939,-0.309900114,0.703761014,-0.739107535,-0.726202686,-0.043345356,0.17013204,0.799879363,0.15902876,1.140269483
Mexico,2009,0.893001903,0.362387519,-0.21308853,0.992438472,-1.262517609,-0.283769866,0.536878888,1.220321289,-0.139790546,0.110215213,-0.083746039,0,-0.642364992,0.435360984,-0.108073564,-0.334590685,-0.342860509,-0.708190954,0.567294557,-0.46317045,-0.516774423,0.573676368,-0.103005601,-0.433751697,-0.43141894,0.425563424,-0.319392763,0.939765498,-0.405862185,0.074719903,0.983878739,-1.129233161,-0.937862369,0.463641689,0.242565584,-0.087081985,-0.211928788,0.865621976,-0.577269807,-1.284009299,-0.320870396,0.045877777,0.759219348,0.511904995,1.696279777
Mexico,2010,0.098394948,-0.196157742,0.701040213,0.241951246,0.767587213,-0.712993764,0.507004708,1.027359474,-0.175939574,0.536324128,0.094926793,0,0.139275744,0.642505097,0.062855978,0.109546934,-0.510160529,-1.253272669,0.510233875,0.099145112,-0.098932906,0.368652542,-0.028828632,-0.288292487,-0.514461822,0.516254463,-0.627775176,1.080313602,-1.778245537,-0.081486043,1.013232905,-0.644798507,-0.689193133,-0.104485849,0.403930172,-0.089763035,-0.547602906,0.293538202,-0.130540033,-0.427499015,-0.51622468,-0.174791551,0.739565076,0.577310754,1.840534025
Mexico,2011,-0.088793286,-0.109408109,2.21451683,0.21522679,0.131791327,0.113758461,0.965417486,1.153851547,-0.212712214,0.992701433,0.271407321,0,0.747246067,1.380057437,0.247101925,0.480215909,-0.598695305,-1.469064383,0.420997583,0.321111782,0.011046235,0.108769868,-0.421214011,0.007862099,-0.681661107,0.622345868,-0.959150647,0.93876182,0.657420155,-0.251057204,0.842402726,0.209324941,0.174003924,-0.317625906,-0.107603799,-0.069866622,-0.242455035,-0.398277409,0.010924292,0.443050746,-0.596628925,-0.411140543,0.605552651,0.653319134,1.433762521
Mexico,2012,0.686042612,-0.083735787,0.777206124,-0.106091032,-0.542998478,0.940510441,0.545838038,0.982370808,-0.235185324,1.229265886,0.443503239,0,0.849317694,1.336653306,0.431041449,0.58554227,-0.650281278,-1.364022594,0.206183797,0.498685117,0.225648004,-0.204440351,-0.204677211,0.305009222,-0.528963849,0.677102721,-1.290843824,0.605972339,-0.55090427,-0.41728706,0.578879406,-1.079164566,-1.268792447,-0.494388847,0.476555007,-0.167959445,-0.252720896,-0.684381466,0.246339271,-0.078546546,-0.629254853,-0.600616239,0.123985077,0.692434803,0.989836141
Mexico,2013,0.406921584,-0.305471206,0.584425093,-0.299876025,-1.091781186,0.964954392,0.789816675,1.207274867,-0.303552931,0.914532379,0.614503005,0,1.212514309,1.135123502,0.609655356,0.644751957,-0.682359149,-0.823108725,-0.027166358,0.587471785,0.400068202,-0.510530983,-0.436870442,0.528788296,-0.333289781,0.764371457,-1.602084411,0.185007902,0.197851422,-0.572657681,0.232177232,-0.749092872,-0.866896673,-0.58584732,0.221530944,-0.271795607,0.008689694,-0.421785738,0.407002054,-2.185102368,-0.64767292,-0.703807672,-0.140302681,0.759109146,0.401391972
Mexico,2014,-1.138049061,-0.6983878,0.652388502,-0.717066199,1.171575243,1.474503603,0.665954214,1.044110828,-0.464917304,0.517810286,0.782214314,0,1.415666576,0.396356888,0.782969605,0.712833368,-0.776688255,-0.778772513,-0.521420212,0.898225122,0.799287533,-0.789641347,-0.60109516,0.528614203,1.537413408,0.772927216,-1.50904587,-0.255655413,-1.643846613,-0.758100034,-0.098080034,-0.501531302,-0.471422213,-0.892547568,1.076685471,-0.467643556,-0.264668171,-0.589728982,0.798038312,-1.906507758,-0.77585872,-0.82315841,-0.630846427,0.769737414,-0.286769013
Mexico,2015,-0.545311417,-1.006163261,0.36937423,-1.241148116,0.007720839,1.603396523,0.649595635,0.583708481,-0.790591403,0.793752974,0.946637165,0,0.70463364,0.21332224,0.95048845,0.89270184,-0.831181181,-0.295966867,-0.951850341,1.031405124,1.073153618,-1.062846479,-1.132746302,0.929300485,2.269662182,0.778060671,-1.206140415,-0.635366504,-0.396540614,-0.903446743,-0.610544755,1.303447001,1.46303305,-1.023858407,0.17557435,-0.677377973,-0.351227814,-0.781683019,1.077231964,0.999502182,-0.841356436,-0.954488488,-1.129240088,0.7732945,-0.851100197
Mexico,2016,-0.381616953,-1.18214081,-0.221967059,-1.266225542,0.021721378,1.17318388,0.663202898,-0.006136453,-1.000097788,0.84312262,1.10777156,0,0.241842865,0.261661233,1.116680073,1.013724457,-0.87701686,0.369559543,-1.198065702,1.046202902,1.208779693,-1.317688113,-1.121969221,0.793678462,2.533655848,0.781482974,-0.714854732,-1.006797271,-0.885229706,-1.08387714,-1.089341695,1.88607875,1.82447392,-1.048253996,0.942462915,-0.888026407,-0.791697941,-0.692902546,1.221526111,1.58547102,-0.896987175,-1.043455994,-1.413288266,0.849585443,-1.160578836
Mexico,2017,-0.764691488,-1.546273735,0.731952012,-1.330605665,0.254102129,0.483367683,0.574613762,-0.745307788,-1.403812489,0.792283095,1.26671365,0,0.640219506,0.281927318,1.278969405,1.156701274,-0.981909398,0.890479834,-1.425241902,1.238574015,1.46527944,-1.519528574,-1.294903941,0.476423533,0.988016151,0.831106373,-0.316340124,-1.430381944,-0.558981329,-1.273496123,-1.478762794,1.491399388,1.439845209,-1.241819692,1.207302811,-1.05341524,-1.141688869,-1.156273827,1.465567233,0.990991721,-1.053882508,-1.193605433,-1.633120695,0.901515465,-1.239741058
Mexico,2018,-1.401860443,-1.631584199,0.226333412,-1.716154618,0.342555969,0.600320704,0.754281672,-0.798807456,-1.6478665,0.233640223,1.421271131,0,0.954857774,-0.240563575,1.428549526,1.692079784,-1.036604956,1.740025687,-1.843943966,1.371754017,1.599006699,-1.658486005,-1.299276742,0.365478171,0.249841072,0.855062497,0.203666784,-1.819846136,-1.135068778,-1.449749891,-1.853730483,0.650809934,0.610870008,-1.376171208,1.304283835,-1.223893273,-1.60389873,-1.685450091,1.605465568,-0.751737774,-1.124546265,-1.290914802,-1.566467093,0.916192147,-1.211141786
Mexico,2019,-1.230985766,-1.621840967,-0.640142577,-1.813294929,0.791089381,1.127700615,0.907391469,-0.959177658,-1.898420217,0.136663174,1.573636307,0,1.185757669,-1.280666438,1.569195127,1.365890946,-1.024507606,2.550611244,-2.293652849,1.756496244,1.839301658,-1.722141195,-1.393969305,0.372170642,-0.288598173,0.875596317,0.826012304,-2.118445524,-0.223216647,-1.616815073,-2.543352635,1.55081424,1.513808543,-1.760606303,1.685175927,-1.270990827,-1.893154395,-1.93331913,1.816113155,0.525543795,-1.091846463,-1.372041738,-1.591226589,0.928649275,-1.170212077
Morocco,2000,1.492585372,0.62801164,3.397440913,0.438470582,-1.454736666,0,-1.478150023,-1.023040375,1.675624111,-1.659175079,-1.546109048,0,-1.717291382,-1.804889952,-1.455033809,-1.526878099,1.864547949,-1.268941537,-0.107049329,0.146077614,0.60035322,1.47935029,-1.078466753,0.204231382,-0.291993011,-0.392942609,2.525763873,2.479946781,-0.740739353,1.488811257,-0.546710174,3.560099226,1.765581643,-0.147211687,-1.900053988,-0.064129127,1.101714113,1.316756726,0.162504973,2.230127412,1.844023101,1.682017157,-2.957060711,-1.823502235,1.905028683
Morocco,2001,1.679196792,1.133410752,-0.236102021,0.608575225,-1.188343486,0,-1.388772033,-1.023040375,3.264000002,-1.348697962,-1.393030366,0,-1.688818374,-1.492534901,-1.334246095,-1.245989323,1.63310603,-0.869071579,-0.552407186,0.049497373,0.181167945,1.196729677,-1.280135229,0.078881546,0.751849468,-0.392942609,1.86647826,2.151523308,-0.169719017,1.380088675,-1.032522004,0.958701424,0.627676505,-0.051802221,-0.914640201,0.895548648,1.61247341,1.199779357,-0.160748692,1.475298448,1.598752776,1.502726898,-0.98571113,-1.823502235,1.749977263
Morocco,2002,1.611472327,0.848611646,-0.486621781,0.428494465,-1.196470013,0,-1.305785003,-1.023040375,1.021848192,-1.238794446,-1.241566076,0,-1.575289669,-1.418268253,-1.213208594,-1.115094816,1.426718111,-0.276091888,-0.671465528,0.097787493,0.047854548,0.920280167,-1.424099022,0.258762479,1.180770727,-0.392942609,1.568619904,1.311205251,-0.848434204,1.274118564,-1.25464917,0.632207428,1.088939352,-0.101674093,-0.523062784,1.329003114,1.49259236,0.886378583,-0.231200825,1.456111708,1.382933486,1.326793683,0.274965528,-1.823502235,1.48372983
Morocco,2003,1.047274853,-0.340289523,-0.486621781,-1.034537314,-0.50485175,0,-1.14951049,-1.023040375,0.060927589,-1.258943515,-1.095100205,0,-1.19220405,-1.544660774,-1.094022391,-0.935198413,1.143430483,0.176532747,-0.8488249,0.218512794,0.239678627,0.75296129,-1.211642339,0.275351397,1.925408606,-0.392942609,1.066795815,0.315725338,0.504304438,1.115851514,-1.209948517,-0.43547178,1.432426505,-0.21737611,0.206207407,1.150982194,1.402372966,0.925788439,0.062730636,0.895650987,1.109272891,1.174307648,-0.931769099,-1.823502235,1.138783158
Morocco,2004,1.004410246,1.117032313,1.996241839,1.131198857,-0.459808647,0,-0.857297005,-1.576511248,0.069706086,-0.916411085,-0.943580906,0,-0.909413907,-0.860503201,-0.971098375,-0.798141991,0.922609279,-0.026980138,0.019051713,-0.288533468,-0.390696022,0.616055899,-0.934849889,0.846512185,1.159332569,-0.392344613,0.635199701,-0.500532803,0.895617382,0.983732933,-0.084788961,-1.364692838,0.612674669,0.288069228,0.33575168,1.432645579,0.816112257,0.92656636,-0.562920503,-0.126867169,0.914249629,1.008953092,-0.180285721,-0.762810141,0.92801264
Morocco,2005,0.715366757,1.464166812,0.754812221,2.482032416,-0.832141563,0,-0.754913924,-1.262183041,-0.899992753,-0.67920289,-0.781091733,0,-0.813626228,-0.330625854,-0.815821473,-0.630656359,0.724692319,-0.086715623,0.826806277,-0.75936214,-0.82245214,0.571973744,-0.790318227,1.217906272,-0.756145931,-0.367228817,0.175820998,-0.846694767,0.927304638,0.825465883,0.828628351,-0.399773872,-0.238337411,0.762421107,-1.10827444,1.130283976,0.545493633,0.946359806,-0.949228342,-0.767075643,0.728704132,0.833586268,-0.534819027,-0.209115966,0.742838949
Morocco,2006,0.559821851,0.813159848,-0.072931596,0.929945071,-0.736821213,0,-0.575405743,-0.101646513,0.060927589,-0.549150696,-0.617647861,0,-0.567689726,-0.27760786,-0.652976809,-0.574739969,0.513642468,-0.403535368,1.177752208,-1.097392981,-1.228186848,0.589069268,-0.39543066,1.227162394,0.264833807,-0.296067395,-0.168043063,-0.77461597,1.286162117,0.642426599,1.284119389,0.42865514,0.987260028,1.096813958,0.514457263,1.440760819,0.050302019,0.884407523,-1.200915782,0.961452805,0.534419239,0.625435926,-0.137791828,0.304075809,0.520233834
Morocco,2007,0.538769259,1.105574922,-0.486621781,-0.305086256,-0.904909173,0,-0.449973243,-0.25203418,0.381231676,-0.425509506,-0.454818859,0,-0.180689356,-0.422230383,-0.488728417,-0.563163285,0.289671583,-0.602361973,1.076380196,-1.314698522,-1.434266348,0.572057392,-0.285513644,1.290373955,0.561282873,-0.296067395,-0.486311786,-0.623011717,-0.134219128,0.477278373,1.350400565,-0.2149039,1.100419579,1.31448222,-1.562733673,0.966845813,0.44762438,0.860507787,-1.364997328,0.76126426,0.333670773,0.395603743,0.310411962,0.304075809,0.232843373
Morocco,2008,0.323800171,0.929314663,-0.486621781,0.71691722,-0.898532272,0,-0.351417443,-0.412476569,-0.251485131,-0.2166928,-0.290870133,0,0.339612429,0.171879133,-0.322230295,-0.524732823,0.057724099,-0.901933874,0.978783737,-1.423351292,-1.486209721,0.494718892,-0.513730091,1.499535814,0.898755836,-0.291881429,-0.683169118,-0.418458206,-0.289823866,0.294239089,1.474221735,-0.087354144,-0.090143603,1.422217266,-0.698544243,0.48113477,0.727919549,0.536066813,-1.351996269,-0.139967051,0.123043647,0.154221575,-0.052505915,0.634071243,-0.089689944
